Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Row_ID,Wards,Community Areas,Zip Codes,Census Tracts,Historical Wards 2003-2015
2021,256791,,Not Submitted,4101 W 76TH ST,60652,0.0,false,West Lawn,,50000,,,,,,,,,,,,,,,,41.747225,-87.7068,POINT (-87.7068 41.747225),2021-256791,30,69,4300,199,6
2021,253973,Klee Plaza at Six Corners Condominium,Submitted,4015 N Milwaukee Ave,60654,4.0,false,Portage Park,Multifamily Housing,94000,2007,1,,88,1532881.3,3502456.3,0,0,,53.6,84.8,57.4,88,405,4.3,41.89158015,-87.63783734,POINT (-87.63783734 41.89158015),2021-253973,36,37,4446,652,22
2021,251377,Edward N Hurley Elementary School,Submitted,3849 W 69th Pl,60629,1.0,false,WEST LAWN,K-12 School,55250,1953,5,,7,2429842.2,3988990.1,0,0,,116.2,199,125.9,209.1,558.9,10.1,41.76655157,-87.71928277,POINT (-87.71928277 41.76655157),2021-251377,15,63,21867,317,23
2021,159651,(IL391) - Wellington Condominium,Submitted,352 360 W WELLINGTON AVE,60657,4.0,false,LAKE VIEW,Multifamily Housing,158320,1960,1,,78,2027728.7,8688885.8,0,0,,73.6,101.7,73.6,101.7,751.1,5.2,41.93692151,-87.63910514,POINT (-87.63910514 41.93692151),2021-159651,25,57,4449,683,38
2021,159423,Lake Park Manor,Submitted,3601 3645 S LAKEPARK AVE,60653,0.0,false,OAKLAND,,143010,,,,,0,0,0,0,,,,,,,,41.82947934,-87.60649991,POINT (-87.60649991 41.82947934),2021-159423,10,2,4301,221,1
2021,105454,530 W Arlington LLC,Submitted,530  W ARLINGTON PL,60614,4.0,false,LINCOLN PARK,Multifamily Housing,68136,1924,1,,99,882641.4,2351592.3,0,0,,47.5,72.5,49.7,73.8,251,3.7,41.92201051,-87.65461957,POINT (-87.65461957 41.92201051),2021-105454,34,68,21190,797,16
2021,251251,Union Square Condominium Assoc.,Submitted,333 W Hubbard St,60654,4.0,false,NEAR NORTH SIDE,Multifamily Housing,347216,1918,2,,66,6563125.3,16185406.5,0,0,,74.5,115.9,80.2,121.8,1797.1,5.9,41.8897341,-87.63612368,POINT (-87.63612368 41.8897341),2021-251251,36,37,4446,652,22
2021,250141,180 N Wacker Dr,Not Submitted,180 N Wacker Dr,60606,0.0,false,LOOP,Office,70909,1923,1,,,,,,,,,,,,,,41.88533471,-87.63725343,POINT (-87.63725343 41.88533471),2021-250141,36,38,14914,92,22
2021,101735,71215A STATE STREET Macy's,Submitted,101 N State St E,60602,3.5,false,LOOP,Retail Store,1841736,1879,1,,77,53460376.1,49580374.7,0,0,,55.9,109.5,58.5,112.2,10269,5.6,41.88334304,-87.62785457,POINT (-87.62785457 41.88334304),2021-101735,36,38,14310,580,22
2021,250067,Goldblatts Building,Submitted,1609 W Chicago Ave,60622,4.0,false,WEST TOWN,Office,160280,1940,1,,100,676532.7,3128032.6,0,0,,23.7,32.3,26.1,34.8,262.8,1.6,41.89604369,-87.6677898,POINT (-87.6677898 41.89604369),2021-250067,41,25,21560,520,24
2021,233920,SoNo Condominium Association,Not Submitted,860 W Blackhawk St,60642,0.0,false,NEAR NORTH SIDE,Multifamily Housing,399124,2008,1,,,,,,,,,,,,,,41.90876793,-87.65062844,POINT (-87.65062844 41.90876793),2021-233920,11,37,22620,108,51
2021,243913,990 North Lake Shore Drive,Submitted,990 N Lake Shore Dr,60611,1.0,false,NEAR NORTH SIDE,Multifamily Housing,331127,1973,1,,17,12006667.6,9181878.9,0,0,,71.5,145.9,75.1,151.4,2202.6,7.4,41.90026302,-87.61990168,POINT (-87.61990168 41.90026302),2021-243913,11,37,21182,105,22
2021,160186,Crowne Plaza Chicago Metro,Not Submitted,733 W Madison St,60661,0.0,false,NEAR WEST SIDE,Hotel,114000,1965,1,,,,,,,,,,,,,,41.88176792,-87.6467544,POINT (-87.6467544 41.88176792),2021-160186,46,29,4452,786,41
2021,175572,3525 W. Peterson Avenue,Submitted,3525 W Peterson Ave,60659,4.0,false,NORTH PARK,Office,58602,1968,1,,91,330557.1,3145308.1,0,0,,59.3,72.1,,,214.3,3.7,41.99027368,-87.71702022,POINT (-87.71702022 41.99027368),2021-175572,38,13,4450,799,28
2021,175255,420 W Melrose LLC,Submitted,420  W MELROSE ST,60657,4.0,false,LAKE VIEW,Multifamily Housing,57405,1926,1,,99,473322.2,2517599,0,0,,52.1,69.1,56,73.2,201.3,3.5,41.9398511,-87.65844752,POINT (-87.65844752 41.9398511),2021-175255,25,57,4449,710,38
2021,254173,Sullivan Station Apartments,Not Submitted,1060 E  41st St,60609,0.0,false,Oakland,,140106,,,,,,,,,,,,,,,,41.8203237,-87.64564,POINT (-87.64564 41.8203237),2021-254173,48,59,14924,123,26
2021,103614,Ann & Robert H. Lurie Children's Hospital of Chicago,Submitted,225 E Chicago Ave,60611,4.0,false,NEAR NORTH SIDE,Hospital (General Medical & Surgical),1287909,2012,1,,77,113687260,161351087.8,0,0,,215.1,380.2,218.3,380.9,24951.7,19.4,41.896764,-87.621559,POINT (-87.621559 41.896764),2021-103614,11,37,21182,158,22
2021,175910,200 North Kenneth Apartments,Submitted,4432 4444 W WEST END AVE,60624,4.0,false,WEST GARFIELD PARK,Multifamily Housing,65000,1926,1,,98,1033973.5,1400695.2,0,0,,37.5,67.2,38.5,67.1,222.1,3.4,41.8808242,-87.72327934,POINT (-87.72327934 41.8808242),2021-175910,23,27,21572,658,11
2021,260123,,Not Submitted,5355 5371 N DELPHIA AVE,60656,0.0,false,OHARE,,110000,,,,,,,,,,,,,,,,41.97087009,-87.79892589,POINT (-87.79892589 41.97087009),2021-260123,29,36,4448,700,34
2021,156854,(IL272) - Delaware Place Private Res,Submitted,875 N DEARBORN ST,60610,1.0,false,NEAR NORTH SIDE,Multifamily Housing,201938,1985,1,,25,8146733.5,4024690.2,0,0,,81.7,181.5,84.5,186,1377.3,9.2,41.89887705,-87.62936387,POINT (-87.62936387 41.89887705),2021-156854,11,37,14926,230,22
2021,105530,,Not Submitted,6900 6910 S CRANDON AVE,60649,0.0,false,SOUTH SHORE,,129595,,,,,,,,,,,,,,,,41.76259226,-87.57231648,POINT (-87.57231648 41.76259226),2021-105530,33,39,22538,453,32
2021,111837,The Marlborough,Submitted,400 414 W DEMING PL,60614,4.0,false,LINCOLN PARK,Multifamily Housing,196000,1912,1,,81,2071218.8,11509770.4,0,0,,69.3,91.2,75.9,97.2,907.2,4.6,41.92201051,-87.65461957,POINT (-87.65461957 41.92201051),2021-111837,34,68,21190,797,16
2021,173774,2828 N Burling,Submitted,2816 2828 N BURLING ST,60657,4.0,false,LAKE VIEW,Multifamily Housing,80576,1972,1,,86,1523389.8,1350216,0,0,,37.9,74.9,39.8,78.6,289.3,3.8,41.9398511,-87.65844752,POINT (-87.65844752 41.9398511),2021-173774,25,57,4449,710,38
2021,251236,1120 N Lake Shore Drive,Submitted,1120 N Lake Shore Dr,60611,4.0,false,NEAR NORTH SIDE,Multifamily Housing,137739,1924,1,,81,1756463.8,8673599,0,0,,75.7,101.8,82.4,108.3,711.6,5.2,41.90306714,-87.62513908,POINT (-87.62513908 41.90306714),2021-251236,11,37,21182,105,22
2021,172387,Wrigley Global Innovation Center,Not Submitted,1132 W BLACKHAWK ST,60642,0.0,false,NEAR NORTH SIDE,,276780,,,,,,,,,,,,,,,,41.90715786,-87.65671987,POINT (-87.65671987 41.90715786),2021-172387,46,37,22620,108,16
2021,251678,Irene C. Hernandez Middle School for the Advancement of Science,Submitted,5440 S St Louis Ave,60632,1.0,false,GAGE PARK,K-12 School,127162,2009,1,,30,4988108.6,3871510.1,0,0,,69.7,141.8,71.2,140.1,918.1,7.2,41.794143,-87.710961,POINT (-87.710961 41.794143),2021-251678,8,61,22248,776,49
2021,251440,Goodlow Elementary Magnet -CPS,Exempt,2040 W 62nd St,60636,,true,WEST ENGLEWOOD,K-12 School,67506,1980,1,,,,,,,,,,,,,,41.78167452,-87.67567936,POINT (-87.67567936 41.78167452),2021-251440,2,65,22257,274,44
2021,134792,Lightner Building,Submitted,1006 1012 S MICHIGAN AVE,60605,4.0,false,LOOP,Office,80000,1904,1,,91,1373370.9,2444855.2,0,0,,47.7,80.2,51.8,84.4,326,4.1,41.86970813,-87.62437668,POINT (-87.62437668 41.86970813),2021-134792,10,38,14913,368,48
2021,251511,Brighton Park-Old Building  -CPS,Exempt,3825 S Washtenaw Ave,60632,,true,BRIGHTON PARK,K-12 School,80730,1919,1,,,,,,,,,,,,,,41.82369378,-87.69186352,POINT (-87.69186352 41.82369378),2021-251511,1,55,22248,638,29
2021,251567,John J Pershing Elementary Humanities Magnet,Submitted,3200 S Calumet Ave,60616,2.5,false,DOUGLAS,K-12 School,128716,1924,2,,53,2254863.9,7771740.2,0,0,,77.9,112.4,85.5,120.4,734.8,5.7,41.83649153,-87.61819083,POINT (-87.61819083 41.83649153),2021-251567,10,1,21194,190,48
2021,252051,Chess Lofts Condominium,Not Submitted,320 E 21st St,60616,0.0,false,NEAR SOUTH SIDE,,121070,,,,,,,,,,,,,,,,41.85436818,-87.61953143,POINT (-87.61953143 41.85436818),2021-252051,9,34,21194,374,48
2021,120344,4039-43 N Ravenswood LLC,Submitted,4043 N Ravenswood Ave,60613,3.0,false,LAKE VIEW,Other,90000,1910,1,,,1266302.4,2083703.1,0,0,,37.2,63.7,40.6,67.3,291.5,3.2,41.9552918,-87.67336725,POINT (-87.67336725 41.9552918),2021-120344,18,57,21186,651,13
2021,173861,5411 N Winthrop-CLK,Submitted,5411 N WINTHROP AVE,60640,2.5,false,EDGEWATER,Multifamily Housing,64787,1973,1,,38,2617871.3,2038842.6,0,0,,92.3,187.6,97.4,198.8,482.2,9.6,41.97223008,-87.6645957,POINT (-87.6645957 41.97223008),2021-173861,18,31,22616,633,37
2021,256660,Oakwood Shores 2B and 2D Campus,Submitted,3859 S. Vincennes Avenue,60653,4.0,false,,Multifamily Housing,199690,2010,13,,88,4082000.8,5822034.5,0,0,,49.6,87.8,51.7,88.9,892.3,4.5,41.816805,-87.607775,POINT (-87.607775 41.816805),2021-256660,10,4,4301,583,1
2021,256538,,Not Submitted,2340 N California Ave,60647,0.0,false,Logan Square,,106861,,,,,,,,,,,,,,,,41.92085,-87.701615,POINT (-87.701615 41.92085),2021-256538,41,23,22535,322,15
2021,256430,Cunningham Hall,Exempt,3100 S Michigan Avenue,60616,,true,DOUGLAS,,70269,,,,,,,,,,,,,,,,41.842325,-87.62715344,POINT (-87.62715344 41.842325),2021-256430,9,1,21194,377,12
2021,254379,City Hyde Park,Submitted,5105 S HARPER AVE,60615,4.0,false,Hyde Park,Multifamily Housing,613970,2015,1,,89,9302995.4,13346959.7,0,0,,61.6,108.9,64.5,112.2,2037.6,5.5,41.80094328,-87.58894822,POINT (-87.58894822 41.80094328),2021-254379,10,8,21192,500,1
2021,240122,(IL578) - Six N. Michigan,Submitted,6 N Michigan Ave,60602,1.0,false,LOOP,Multifamily Housing,276268,1898,1,,19,7497218.3,12873427.8,0,0,,88.5,149.9,90.2,149.4,1754.6,7.6,41.88218864,-87.6245691,POINT (-87.6245691 41.88218864),2021-240122,36,38,14310,580,22
2021,103656,"theMART, Chicago",Submitted,222 Merchandise Mart Plz,60654,,true,NEAR NORTH SIDE,Office,4259185,1930,1,,,95434902.4,77881660.4,0,39374543.3,,51.5,93.2,52.5,94.5,19842.3,4.8,41.88798761,-87.63534171,POINT (-87.63534171 41.88798761),2021-103656,36,37,4446,652,22
2021,158083,Renaissance Ohare,Submitted,8500 W Bryn Mawr Ave,60631,3.5,false,OHARE,Hotel,314254,2003,1,,75,12370530.1,15896300.2,0,0,,89.9,163.3,93.7,165.7,2611.2,8.3,41.98244678,-87.84101094,POINT (-87.84101094 41.98244678),2021-158083,29,75,22243,64,34
2021,172719,3940 W Bryn Mawr,Submitted,3940  W BRYN MAWR AVE,60659,4.0,false,NORTH PARK,Multifamily Housing,76000,1997,1,,88,1442863.8,2640000.5,0,0,,67.2,112,70.7,114.4,346.3,5.7,41.99046172,-87.70620782,POINT (-87.70620782 41.99046172),2021-172719,27,20,4450,30,42
2021,159897,Shoreland,Submitted,5454 S Shore Dr,60615,4.0,false,HYDE PARK,Multifamily Housing,638697,1925,1,,96,10039117.4,12492539.9,0,0,,35.3,64.5,36.7,65.6,2097.4,3.3,41.79623549,-87.58150358,POINT (-87.58150358 41.79623549),2021-159897,33,8,21192,501,32
2021,175046,East Wrigleyview Village,Submitted,737  W CORNELIA AVE,60657,2.0,false,LAKE VIEW,Multifamily Housing,51030,1919,1,,20,969772.3,4206699.8,0,0,,101.4,139.8,109.8,148.5,361.9,7.1,41.9398511,-87.65844752,POINT (-87.65844752 41.9398511),2021-175046,25,57,4449,710,38
2021,159287,Scio at Medical District Apartments,Submitted,901 903 S Ashland Ave,60607,2.0,false,NEAR WEST SIDE,Multifamily Housing,466294,1971,2,,45,10640243.5,18758296.2,0,0,,85.5,144,89.2,145.9,2516.1,7.3,41.86976757,-87.66601375,POINT (-87.66601375 41.86976757),2021-159287,23,29,14917,758,48
2021,254001,(IL287) - The Robey,Submitted,4434 4444 N Damen Ave,60625,4.0,false,North Center,Multifamily Housing,53800,2007,1,,99,1129127.7,0,0,0,,21,58.8,21,58.8,161.3,3,41.9720897,-87.70256,POINT (-87.70256 41.9720897),2021-254001,24,6,21849,620,46
2021,254096,350 W Belden,Submitted,350 W Belden Ave,60614,4.0,false,Lincoln Park,Multifamily Housing,176470,1955,1,,98,2020934.4,2807546.3,0,0,,34.4,61.4,36.7,64.1,437.8,3.1,41.9217371,-87.65392,POINT (-87.65392 41.9217371),2021-254096,34,68,21190,797,16
2021,160270,Grand Kingsbury LLC,Submitted,520 N Kingsbury St,60654,1.0,false,NEAR NORTH SIDE,Multifamily Housing,691865,2007,1,,20,16372816.4,30430102.9,0,0,,94.1,156.5,99,159.8,3954.8,8,41.89101955,-87.64008503,POINT (-87.64008503 41.89101955),2021-160270,36,37,4446,652,22
2021,113706,Streeterville Center,Submitted,233  E ERIE ST,60611,2.5,false,NEAR NORTH SIDE,Multifamily Housing,240000,1968,0,,54,7717022.8,5251918.3,0,0,,54,113,55,112.1,1381.1,5.8,41.89579275,-87.62247957,POINT (-87.62247957 41.89579275),2021-113706,11,37,21182,158,22
2021,251419,Bronzeville Classical Elementary School,Submitted,8 W Root St,60609,1.5,false,GRAND BOULEVARD,K-12 School,63929,1960,1,,35,1735929.4,3563560,0,0,,82.9,134.6,89.7,141.7,437.2,6.8,41.8194828,-87.62700116,POINT (-87.62700116 41.8194828),2021-251419,9,4,14924,414,12
2021,159298,YUSUF INDIANA,Not Submitted,1911 S Indiana Ave,60616,0.0,false,NEAR SOUTH SIDE,Office,205265,1994,1,,,,,,,,,,,,,,41.85635481,-87.62186424,POINT (-87.62186424 41.85635481),2021-159298,9,34,21194,374,48
2021,251272,Walmart Supercenter #5781,Submitted,8331 S Stewart Ave,60620,1.0,false,CHATHAM,Wholesale Club/Supercenter,148364,2012,1,,28,13353858.3,5312810.9,0,0,,125.8,289.6,129.7,293.7,2189.5,14.8,41.742502,-87.634048,POINT (-87.634048 41.742502),2021-251272,13,40,21554,1,18
2021,109278,,Not Submitted,8509 8525 W CATHERINE AVE,60656,0.0,false,OHARE,,110000,,,,,,,,,,,,,,,,41.97087009,-87.79892589,POINT (-87.79892589 41.97087009),2021-109278,29,36,4448,700,34
2021,131375,"BAI Century, LLC",Submitted,2828 N Clark St,60657,1.0,false,LAKE VIEW,Enclosed Mall,174386,1925,1,,,11418039.6,6785143.3,0,0,,104.4,224.2,107.9,227.9,1991.2,11.4,41.93377119,-87.64632294,POINT (-87.64632294 41.93377119),2021-131375,25,57,4449,684,38
2021,100489,,Not Submitted,4520 4528 S DREXEL BLVD,60653,0.0,false,KENWOOD,,55749,,,,,,,,,,,,,,,,41.82021138,-87.61246867,POINT (-87.61246867 41.82021138),2021-100489,10,4,4301,583,1
2021,251648,Spencer Elementary Academy -CPS,Exempt,214 N Lavergne Ave,60644,,true,AUSTIN,K-12 School,122935,1927,1,,,,,,,,,,,,,,41.88502852,-87.75075581,POINT (-87.75075581 41.88502852),2021-251648,23,26,22216,696,11
2021,240842,200 E. Delaware Condominium Association,Not Submitted,200 E Delaware Pl,60611,0.0,false,NEAR NORTH SIDE,Multifamily Housing,379831,1972,1,,,,,,,,,,,,,,41.89952925,-87.62130263,POINT (-87.62130263 41.89952925),2021-240842,11,37,21182,233,22
2021,160454,River North Park (rv57),Submitted,320 W Illinois St,60654,2.0,false,NEAR NORTH SIDE,Multifamily Housing,541240,1985,1,,43,19367805.1,4755380.4,0,0,,52.3,128.3,54.9,135.3,3018.8,6.5,41.890778,-87.636431,POINT (-87.636431 41.890778),2021-160454,36,37,4446,652,22
2021,160325,G & A Senior Residence at Eastgate Village,Submitted,300 E 26TH ST,60616,4.0,false,NEAR SOUTH SIDE,Multifamily Housing,104388,2009,1,,92,823442.9,6049930,0,0,,65.8,82.9,71.4,88.7,439,4.2,41.84603122,-87.6203649,POINT (-87.6203649 41.84603122),2021-160325,10,34,21194,193,48
2021,250099,Long Life Apts,Not Submitted,344 W 28th Pl,60616,0.0,false,ARMOUR SQUARE,Multifamily Housing,95888,1964,1,,,,,,,,,,,,,,41.84332056,-87.63599976,POINT (-87.63599976 41.84332056),2021-250099,48,35,21194,375,26
2021,210090,600 - 618 S Wabash Ave.,Submitted,600 618 S WABASH AVE,60605,0.0,false,LOOP,Residence Hall/Dormitory,95466,2005,1,,,0,0,0,0,,,,,,,,41.87382535,-87.62659474,POINT (-87.62659474 41.87382535),2021-210090,10,38,14913,368,48
2021,252127,Circa 922,Submitted,922 W Washington Blvd,60607,3.0,false,Near West Side,Multifamily Housing,204813,2015,1,,47,5073156.1,7303610.1,0,0,,78.7,139.1,82.4,141.5,1112.5,7.1,41.8831353,-87.65056,POINT (-87.65056 41.8831353),2021-252127,46,29,14917,63,41
2021,251352,Tams Building -CPS,Not Submitted,501 - 505 W 35th St,60629,0.0,false,BRIDGEPORT,Office,73600,1990,1,,,,,,,,,,,,,,41.830808,-87.639877,POINT (-87.639877 41.830808),2021-251352,48,58,14924,223,26
2021,256806,,Not Submitted,3435 W MONTROSE AVE,,0.0,false,Irving Park,,50000,,,,,,,,,,,,,,,,41.88425,-87.63245,POINT (-87.63245 41.88425),2021-256806,36,38,14310,92,22
2021,251456,Andrew Carnegie Elementary School,Submitted,1414 E 61st Pl,60637,1.0,false,WOODLAWN,K-12 School,63979,1957,3,,24,1860302.9,4302159.9,0,0,,96.3,152,104.6,160.7,494.2,7.7,41.78362835,-87.59105171,POINT (-87.59105171 41.78362835),2021-251456,4,9,22260,426,53
2021,117358,,Not Submitted,5125  S KENWOOD AVE,60615,0.0,false,HYDE PARK,,57439,,,,,,,,,,,,,,,,41.80224043,-87.60332678,POINT (-87.60332678 41.80224043),2021-117358,33,8,21192,147,1
2021,172443,The Duncan,Submitted,1515 W Monroe St,60607,1.0,false,NEAR WEST SIDE,Multifamily Housing,128820,2018,2,,19,6242486,5992250.2,0,0,,95,184.5,98.4,188.2,1209.9,9.4,41.8798706,-87.66545672,POINT (-87.66545672 41.8798706),2021-172443,23,29,14917,91,48
2021,175262,,Not Submitted,6800  S NORMAL BLVD,60621,0.0,false,ENGLEWOOD,,53913,,,,,,,,,,,,,,,,41.7761313,-87.64068948,POINT (-87.64068948 41.7761313),2021-175262,4,66,21559,435,53
2021,254153,Terra Cotta Commons Condominium,Submitted,1760 W Wrightwood Ave,60614,3.5,false,Lincoln Park,Multifamily Housing,63110,1920,1,,80,813825.8,2028299.3,0,0,,56.9,88.2,60.2,90.5,224,4.5,41.8842525,-87.63245,POINT (-87.63245 41.8842525),2021-254153,36,38,14310,92,22
2021,175899,211 N Stetson Avenue,Submitted,211 N STETSON AVE,60601,1.0,false,LOOP,Fitness Center/Health Club/Gym,118000,1991,1,,,10599900,1407189.8,0,0,,101.8,264,101.8,264,1588.7,13.5,41.88595973,-87.62226453,POINT (-87.62226453 41.88595973),2021-175899,36,38,14309,580,22
2021,175727,130 S Jefferson,Submitted,130 S Jefferson St,60661,2.0,false,NEAR WEST SIDE,Office,78796,1893,1,,,3071594,3308968.7,0,0,,81,153.2,86.1,158.6,614.5,7.8,41.88014008,-87.64262373,POINT (-87.64262373 41.88014008),2021-175727,36,29,4452,786,48
2021,159637,Hawthorne House,Submitted,3450 N Lake Shore Dr,60657,3.0,false,LAKE VIEW,Multifamily Housing,599388,1968,1,,66,9506224.4,32082261.8,0,0,,78.4,113.6,81.9,116,3061.8,5.8,41.94513227,-87.64221298,POINT (-87.64221298 41.94513227),2021-159637,25,57,4449,535,38
2021,251902,Uplift Community HS -CPS,Exempt,900 W Wilson Ave,60640,,true,UPTOWN,K-12 School,149312,1974,1,,,,,,,,,,,,,,41.96604623,-87.65219674,POINT (-87.65219674 41.96604623),2021-251902,39,31,22616,19,37
2021,251525,Tilton-CPS,Exempt,223 N Keeler Ave,60624,,true,WEST GARFIELD PARK,K-12 School,104888,1967,1,,,,,,,,,,,,,,41.88386042,-87.73025708,POINT (-87.73025708 41.88386042),2021-251525,23,27,21572,659,11
2021,243345,(IL0545) - Shoreline Towers,Submitted,6301 N Sheridan Rd,60660,2.0,false,EDGEWATER,Multifamily Housing,518308,1965,1,,42,9407313.9,30225856.9,0,0,,89.9,131.7,98.9,140.2,2949.1,6.7,41.99668692,-87.65474889,POINT (-87.65474889 41.99668692),2021-243345,16,76,4451,212,3
2021,256668,900-10 W Winona,Submitted,900-10 W Winona Street,,4.0,false,,Multifamily Housing,51576,1912,1,,98,629326.3,1087867.8,0,0,,33.3,56.3,34.6,57.6,147.7,2.9,41.88425,-87.63245,POINT (-87.63245 41.88425),2021-256668,36,38,14310,92,22
2021,116385,Southpoint Nursing & Rehabilitation Center,Submitted,1010  W 95TH ST,60643,1.0,false,WASHINGTON HEIGHTS,Senior Living Community,107394,1996,1,,26,4639265.7,6566036.1,0,0,,139,246.6,144.4,250.1,1011.4,12.5,41.6981819,-87.66236671,POINT (-87.66236671 41.6981819),2021-116385,42,74,22212,380,33
2021,158219,Chicago Swissotel,Submitted,323 E Wacker Dr,60601,4.0,false,LOOP,Hotel,891733,1988,1,,74,27050540.7,32296201.2,0,0,,83.6,154.5,87.2,158.3,5578.9,7.9,41.88733545,-87.61948961,POINT (-87.61948961 41.88733545),2021-158219,36,38,14309,580,22
2021,254170,San Francisco Hall-ID# 254170,Submitted,6327 N Kenmore Ave,60660,4.0,false,Edgewater,Residence Hall/Dormitory,92000,2013,1,,82,3467281.2,212400,0,0,,40,108,40,108,506.5,5.5,41.99723585,-87.65688616,POINT (-87.65688616 41.99723585),2021-254170,16,76,4451,212,3
2021,251374,Laura S Ward Elementary -CPS,Exempt,410 N Monticello Ave,60624,,true,HUMBOLDT PARK,K-12 School,56600,2005,1,,,,,,,,,,,,,,41.88859555,-87.71777212,POINT (-87.71777212 41.88859555),2021-251374,46,24,21572,584,41
2021,252312,TRC Senior Village 1,Not Submitted,346 E 53rd St,60615,0.0,false,WASHINGTON PARK,,77824,,,,,,,,,,,,,,,,41.79844701,-87.61785394,POINT (-87.61785394 41.79844701),2021-252312,9,7,21192,218,12
2021,172380,850 West Adams Lofts Condominium Association,Submitted,850 W Adams St,60607,4.0,false,NEAR WEST SIDE,Multifamily Housing,142998,1925,1,,98,1609499.8,3823799.6,0,0,,41.8,65.6,44.4,67.6,433,3.3,41.87399385,-87.651678,POINT (-87.651678 41.87399385),2021-172380,48,29,14917,97,8
2021,234084,1530 Dearborn Parkway Association,Submitted,1530 N DEARBORN PKWY,60610,4.0,false,NEAR NORTH SIDE,Multifamily Housing,115775,1972,1,,93,2760847.1,2784974.2,0,0,,47.9,92,50.4,94.5,542.2,4.7,41.91037236,-87.63064547,POINT (-87.63064547 41.91037236),2021-234084,11,37,14926,100,22
2021,114197,,Not Submitted,1316 1326 N STATE PKWY,60610,0.0,false,NEAR NORTH SIDE,,155000,,,,,,,,,,,,,,,,41.9037528,-87.63558845,POINT (-87.63558845 41.9037528),2021-114197,46,37,14926,148,41
2021,175470,1712-20 Albion,Not Submitted,1712 1720 W ALBION AVE,60626,0.0,false,ROGERS PARK,,81896,,,,,,,,,,,,,,,,42.01036185,-87.66829765,POINT (-87.66829765 42.01036185),2021-175470,5,10,21853,358,3
2021,256812,Woodlawn - University of Chicago,Submitted,1156 E 61ST ST,60637,3.5,false,Woodlawn,Residence Hall/Dormitory,385000,2019,1,,77,11680105.1,15440350.8,0,0,,70.4,127.1,73,128.5,2488.3,6.5,41.77693,-87.609505,POINT (-87.609505 41.77693),2021-256812,4,9,22260,332,53
2021,146019,,Not Submitted,4730  N KIMBALL AVE,60625,0.0,false,ALBANY PARK,,88413,,,,,,,,,,,,,,,,41.97208235,-87.70234945,POINT (-87.70234945 41.97208235),2021-146019,24,6,21849,620,46
2021,173948,8598 - LINCOLN & MCCORMICK,Submitted,6211 N LINCOLN AVE,60659,4.0,false,NORTH PARK,Retail Store,114727,2004,1,,70,4705758.7,4842120.7,0,0,,83.2,159.2,89.5,165.7,929.3,8.1,41.99582772,-87.71424303,POINT (-87.71424303 41.99582772),2021-173948,27,13,4450,747,42
2021,251314,Clock Tower Lofts Condominiums,Not Submitted,2300 W Wabansia Ave,60647,0.0,false,WEST TOWN,Multifamily Housing,148200,1906,1,,,,,,,,,,,,,,41.91287091,-87.68444068,POINT (-87.68444068 41.91287091),2021-251314,40,25,22535,298,24
2021,113199,30 E. Division Condominium Association,Submitted,30  E DIVISION ST,60610,1.0,false,NEAR NORTH SIDE,Multifamily Housing,81000,1977,1,,13,3123725.9,2462810.4,0,0,,77.6,157.4,79,161.3,577,8,41.9037528,-87.63558845,POINT (-87.63558845 41.9037528),2021-113199,46,37,14926,148,41
2021,251508,Polaris Charter Adademy,Submitted,620 N Sawyer Ave,60624,4.0,false,HUMBOLDT PARK,K-12 School,89000,1904,1,,99,1273800.6,0,0,0,,16.1,41.9,,,190.2,2.1,41.89229745,-87.70807059,POINT (-87.70807059 41.89229745),2021-251508,46,24,21572,177,41
2021,256535,Artis of Lakeview (Senior Living),Not Submitted,3535 N Ashland Ave,60657,0.0,false,Lake View,,95660,,,,,,,,,,,,,,,,41.94168,-87.6581,POINT (-87.6581 41.94168),2021-256535,25,57,4449,710,38
2021,159302,Montclare Senior Residences Phase I and Montclare Senior Residences Phase II,Submitted,6640 50 W Belden Ave,60707,3.5,false,MONTCLARE,Multifamily Housing,374357,2004,1,,77,6246788.5,14617246.6,0,0,,70.9,111.6,75.9,115.4,1668.6,5.7,41.92089131,-87.79110941,POINT (-87.79110941 41.92089131),2021-159302,7,18,4454,136,39
2021,101794,225 W Wacker,Not Submitted,225 W Wacker Dr,60606,0.0,false,LOOP,Office,810498,1989,1,,,,,,,,,,,,,,41.88628574,-87.63508062,POINT (-87.63508062 41.88628574),2021-101794,36,38,14914,92,22
2021,157165,Las Americas Apartments,Not Submitted,1611 S Racine Ave,60608,0.0,false,LOWER WEST SIDE,Multifamily Housing,123500,1951,1,,,,,,,,,,,,,,41.85914429,-87.65602559,POINT (-87.65602559 41.85914429),2021-157165,26,33,14920,365,8
